Flight,Time,Length,Airline,AirportFrom,AirportTo,DayOfWeek
6416.0,918.0,136.0,OO,SFO,ABQ,7
1564.0,985.0,162.0,US,FLL,PHL,3
6361.0,738.0,106.0,OO,TUL,DEN,3
1172.0,565.0,205.0,AA,PHX,ORD,4
2953.0,1034.0,239.0,DL,DTW,SLC,4
4949.0,677.0,85.0,EV,JAN,ATL,2
26.0,839.0,326.0,UA,LAX,JFK,3
1347.0,545.0,170.0,WN,FLL,PHL,4
1194.0,1042.0,112.0,DL,DTW,CLT,1
7082.0,626.0,87.0,EV,IAD,BOS,3
5947.0,399.0,50.0,XE,ORD,LAN,6
5.0,550.0,355.0,AS,DCA,LAX,4
621.0,425.0,165.0,AA,MSP,DFW,6
1086.0,960.0,139.0,CO,IAH,MCO,4
944.0,600.0,60.0,WN,HRL,HOU,3
4606.0,820.0,64.0,OO,SLC,JAC,6
2606.0,445.0,91.0,XE,IAH,MEM,5
1491.0,1068.0,165.0,DL,ATL,SAT,2
4448.0,690.0,65.0,OO,SLC,GJT,3
2282.0,520.0,115.0,XE,ELP,IAH,3
6824.0,947.0,69.0,OO,SFO,RDD,7
5228.0,415.0,69.0,EV,AVL,ATL,4
1881.0,1145.0,161.0,DL,ATL,AUS,1
394.0,705.0,191.0,CO,LAX,IAH,3
961.0,1077.0,98.0,FL,CAK,BOS,3
2385.0,1013.0,82.0,XE,BRO,IAH,1
5943.0,1210.0,49.0,XE,ORD,PIA,7
6645.0,1216.0,33.0,OO,MOD,SFO,1
6672.0,860.0,73.0,OH,MEM,STL,5
418.0,450.0,172.0,B6,PBI,BOS,5
815.0,785.0,65.0,AA,AUS,DFW,4
5598.0,1070.0,99.0,EV,ATL,CAK,4
6425.0,910.0,119.0,OH,MSP,CVG,3
6764.0,412.0,97.0,OO,LNK,DEN,6
24.0,425.0,325.0,AA,SFO,JFK,1
823.0,790.0,110.0,WN,SMF,SEA,1
45.0,740.0,99.0,DL,CVG,ATL,2
2855.0,785.0,120.0,WN,LAS,LBB,3
1073.0,705.0,231.0,DL,MSP,PDX,4
2759.0,640.0,75.0,WN,LAX,PHX,6
749.0,550.0,185.0,WN,IND,DEN,5
1869.0,495.0,100.0,WN,CLE,BNA,6
4289.0,1025.0,135.0,9E,MSP,BNA,1
860.0,510.0,97.0,UA,IAD,BOS,3
4944.0,690.0,81.0,EV,MOB,MEM,3
7101.0,1012.0,107.0,EV,IAD,SAV,4
1872.0,380.0,90.0,DL,TPA,ATL,3
6975.0,832.0,83.0,OO,DSM,ORD,7
1026.0,726.0,29.0,YV,LIH,HNL,2
978.0,980.0,153.0,US,PBI,PHL,4
827.0,895.0,55.0,WN,ELP,ABQ,5
4136.0,1210.0,80.0,MQ,IND,ORD,4
2773.0,1130.0,50.0,MQ,DFW,ABI,4
2307.0,550.0,90.0,WN,MDW,MCI,5
2833.0,520.0,309.0,DL,DTW,SAN,1
3247.0,420.0,85.0,WN,PHX,LAX,3
6523.0,614.0,43.0,OO,LAX,CLD,5
3879.0,788.0,95.0,9E,ATL,FWA,2
6381.0,1210.0,96.0,OH,JFK,BOS,4
1711.0,330.0,210.0,AA,BOS,MIA,5
2033.0,990.0,125.0,AA,BNA,DFW,6
1097.0,1027.0,102.0,DL,IND,ATL,4
2723.0,910.0,65.0,MQ,AMA,DFW,3
3876.0,430.0,105.0,MQ,XNA,ORD,3
5336.0,1078.0,64.0,EV,GSP,ATL,1
3073.0,1105.0,117.0,XE,GRR,EWR,4
360.0,895.0,270.0,CO,EWR,SAT,7
907.0,1025.0,292.0,UA,ORD,SFO,4
412.0,1185.0,125.0,WN,MDW,ISP,5
685.0,1175.0,90.0,WN,BHM,MCO,5
1598.0,830.0,230.0,AA,SEA,DFW,4
1249.0,375.0,100.0,B6,BOS,IAD,6
6665.0,971.0,97.0,OO,MOT,DEN,1
4809.0,665.0,70.0,OO,CVG,CLE,7
1758.0,390.0,75.0,DL,CHS,ATL,2
372.0,1101.0,128.0,FL,ATL,LGA,7
1396.0,1070.0,160.0,AA,DFW,ORF,2
6681.0,878.0,117.0,OH,PHL,DTW,5
6314.0,375.0,43.0,OO,PSP,LAX,6
5337.0,815.0,56.0,EV,ATL,DHN,5
183.0,936.0,37.0,HA,HNL,LIH,7
39.0,960.0,60.0,WN,DAL,HOU,4
393.0,480.0,148.0,CO,MCO,EWR,7
1197.0,820.0,316.0,US,PHL,PHX,7
3311.0,890.0,145.0,WN,DEN,BNA,5
205.0,1197.0,235.0,UA,DFW,SFO,6
2720.0,1201.0,74.0,YV,MYR,CLT,3
2193.0,1310.0,99.0,DL,DTW,BNA,5
2329.0,1310.0,336.0,DL,ATL,SEA,1
224.0,807.0,118.0,US,BOI,PHX,6
3375.0,1020.0,60.0,MQ,DFW,FSM,6
436.0,1250.0,159.0,B6,MCO,BOS,4
5051.0,965.0,79.0,EV,ATL,GSO,3
1167.0,780.0,145.0,WN,PDX,DEN,7
1849.0,1075.0,181.0,US,PHL,MSP,4
4539.0,1125.0,172.0,OO,DFW,SLC,4
259.0,1230.0,150.0,WN,DEN,GEG,2
586.0,730.0,205.0,WN,PHX,MDW,2
2630.0,420.0,166.0,DL,MSP,BOS,4
586.0,700.0,142.0,AS,PDX,SNA,3
1153.0,1227.0,151.0,FL,RSW,IND,5
1229.0,1040.0,240.0,WN,BNA,PHX,5
793.0,915.0,120.0,WN,HOU,ELP,4
1659.0,1225.0,85.0,AA,ORD,MCI,2
657.0,1175.0,85.0,WN,RNO,LAX,4
6717.0,421.0,79.0,OO,SFO,ACV,2
1571.0,675.0,95.0,WN,DEN,MCI,5
6819.0,1295.0,114.0,OO,DEN,HLN,7
4249.0,960.0,165.0,MQ,BDL,ORD,7
4016.0,840.0,51.0,9E,DTW,MBS,2
6990.0,1201.0,92.0,OO,LNK,DEN,2
1371.0,360.0,68.0,DL,BOS,LGA,3
2234.0,477.0,119.0,XE,EWR,DAY,3
184.0,1150.0,165.0,WN,FLL,PHL,3
633.0,630.0,65.0,WN,LAS,SNA,6
3014.0,350.0,65.0,MQ,FAT,LAX,7
492.0,575.0,92.0,UA,SNA,SFO,3
5091.0,1365.0,81.0,EV,ATL,JAN,6
998.0,585.0,245.0,WN,OAK,MDW,1
3311.0,1125.0,95.0,WN,BNA,MSY,4
2452.0,420.0,174.0,DL,MSY,LGA,3
6259.0,509.0,80.0,OO,SBA,SFO,6
1677.0,1125.0,260.0,AA,ORD,SNA,7
2632.0,684.0,65.0,DL,SLC,JAC,3
4982.0,600.0,154.0,EV,ATL,GRK,4
186.0,1140.0,115.0,WN,BHM,DAL,4
3833.0,1175.0,85.0,WN,PHX,LAX,7
2926.0,370.0,80.0,YV,ELP,PHX,4
1098.0,575.0,110.0,WN,MDW,BWI,4
35.0,1065.0,264.0,US,ATL,PHX,3
638.0,935.0,166.0,AS,SEA,PHX,7
424.0,1202.0,170.0,B6,PBI,BOS,5
167.0,698.0,42.0,HA,KOA,HNL,1
893.0,360.0,413.0,UA,BOS,SFO,3
4253.0,480.0,115.0,MQ,ORD,ICT,7
223.0,49.0,201.0,CO,ANC,SEA,7
1050.0,480.0,104.0,US,CLT,LGA,2
1192.0,750.0,80.0,WN,BHM,TPA,5
2081.0,1135.0,120.0,DL,MDW,ATL,1
2674.0,450.0,88.0,XE,IAH,TUL,5
6454.0,461.0,147.0,OO,COS,ORD,1
6258.0,679.0,45.0,OO,DEN,EGE,2
2464.0,345.0,163.0,DL,ABQ,MSP,5
6812.0,490.0,51.0,OO,ORD,SPI,5
2362.0,960.0,318.0,DL,LAX,JFK,2
988.0,498.0,154.0,UA,DEN,LAX,2
818.0,1055.0,250.0,WN,TPA,DEN,1
227.0,425.0,208.0,FL,LAS,MKE,6
5071.0,985.0,114.0,EV,MFE,MEM,7
2323.0,510.0,180.0,WN,RSW,MDW,5
6549.0,1218.0,101.0,OO,RDM,SFO,4
1106.0,740.0,100.0,WN,OAK,PDX,4
1280.0,380.0,215.0,AA,SJC,DFW,5
2222.0,565.0,210.0,AA,SFO,DFW,1
2012.0,445.0,127.0,DL,ATL,ORD,3
3950.0,410.0,108.0,9E,FNT,MSP,5
1757.0,1265.0,336.0,US,PHL,LAS,4
5356.0,1310.0,51.0,EV,ATL,CHA,2
6651.0,521.0,85.0,OO,LAX,RNO,1
707.0,420.0,250.0,AA,LGA,DFW,3
2885.0,645.0,80.0,MQ,MLU,DFW,2
4636.0,1195.0,172.0,OO,SLC,DFW,2
1061.0,430.0,208.0,AA,JFK,MIA,2
2117.0,1185.0,212.0,DL,ATL,DEN,5
751.0,1210.0,116.0,FL,BWI,HSV,6
3169.0,1275.0,80.0,WN,SMF,LAX,1
6298.0,803.0,67.0,OO,RNO,SFO,7
2553.0,520.0,172.0,DL,DTW,MSY,5
347.0,925.0,42.0,HA,KOA,HNL,7
2397.0,1145.0,70.0,WN,SAN,TUS,5
3868.0,765.0,119.0,9E,ALB,DTW,4
7114.0,1167.0,83.0,EV,JFK,IAD,7
6278.0,905.0,125.0,OH,CVG,EWR,1
539.0,1095.0,180.0,AA,DFW,LAS,3
2445.0,1210.0,80.0,WN,BUR,PHX,4
4375.0,385.0,65.0,MQ,DCA,RDU,2
784.0,1260.0,190.0,AA,DFW,LGA,2
4664.0,890.0,80.0,OO,GFK,MSP,3
2863.0,740.0,130.0,MQ,DFW,CVG,4
1866.0,415.0,95.0,WN,TUS,LAX,3
1414.0,905.0,65.0,WN,LAS,SNA,1
1302.0,505.0,134.0,DL,MEM,MSP,3
234.0,618.0,129.0,F9,SNA,DEN,3
4036.0,1140.0,80.0,MQ,ORD,LEX,1
1506.0,1160.0,119.0,CO,IAH,TPA,6
7036.0,577.0,58.0,OO,SPI,ORD,4
151.0,960.0,188.0,B6,JFK,PBI,6
4173.0,1165.0,76.0,9E,DTW,TVC,1
2493.0,1055.0,255.0,AA,BDL,DFW,5
5310.0,813.0,67.0,EV,AGS,ATL,6
469.0,655.0,104.0,UA,SFO,LAS,5
2926.0,490.0,55.0,WN,AUS,DAL,6
2559.0,900.0,245.0,AA,EWR,DFW,5
6238.0,585.0,229.0,OO,ORD,BOI,6
170.0,728.0,86.0,DL,LAS,SLC,4
22.0,458.0,121.0,UA,ROC,ORD,6
2107.0,990.0,80.0,WN,SMF,SNA,2
484.0,1085.0,198.0,F9,PHX,MKE,3
2762.0,955.0,79.0,DL,PNS,ATL,6
3020.0,735.0,90.0,WN,LAS,ABQ,7
6457.0,737.0,47.0,OO,SMF,SFO,7
660.0,1180.0,152.0,B6,MCO,SYR,5
3871.0,630.0,87.0,9E,DTW,SYR,3
3873.0,845.0,106.0,9E,DTW,BTV,4
1525.0,760.0,65.0,WN,LAS,BUR,1
1760.0,1080.0,75.0,WN,STL,CMH,5
324.0,390.0,135.0,WN,GEG,DEN,2
6817.0,483.0,136.0,OO,BUR,DEN,4
688.0,645.0,50.0,WN,BNA,BHM,6
7799.0,364.0,97.0,OO,COD,SLC,1
2873.0,725.0,70.0,WN,ONT,SJC,1
2536.0,990.0,100.0,WN,PIT,MDW,5
11.0,960.0,89.0,DL,ATL,MCO,6
3951.0,1000.0,127.0,9E,MKE,MEM,4
1166.0,955.0,75.0,WN,BDL,BWI,3
1226.0,1220.0,165.0,AA,MIA,LGA,4
838.0,632.0,207.0,UA,SFO,DFW,6
973.0,1060.0,75.0,WN,BWI,LGA,1
3115.0,370.0,114.0,XE,PVD,CLE,6
1221.0,1040.0,75.0,WN,PHL,PIT,2
2525.0,455.0,75.0,XE,IAH,GPT,4
3691.0,1110.0,85.0,9E,MEM,ATL,6
4679.0,790.0,71.0,OO,BZN,SLC,7
3248.0,995.0,50.0,MQ,GRK,DFW,7
1817.0,1235.0,380.0,AA,MIA,SFO,6
1627.0,515.0,119.0,DL,ATL,FLL,5
4313.0,860.0,70.0,9E,MEM,MLU,1
3935.0,355.0,130.0,9E,EWR,DTW,4
2945.0,508.0,98.0,YV,IAD,CLT,6
246.0,1365.0,310.0,AA,KOA,LAX,4
2064.0,760.0,60.0,AA,MIA,MCO,6
2880.0,885.0,170.0,MQ,GSP,DFW,2
1782.0,1180.0,155.0,AA,MCO,JFK,6
3614.0,390.0,185.0,MQ,CLE,MIA,3
59.0,534.0,341.0,UA,SFO,KOA,1
1016.0,703.0,205.0,FL,BOS,MCO,5
2778.0,500.0,160.0,MQ,TYS,DFW,4
6906.0,720.0,128.0,OO,DEN,BOI,4
6239.0,506.0,190.0,OO,BHM,DEN,4
6285.0,533.0,56.0,OO,DEN,MTJ,4
402.0,879.0,189.0,B6,MSY,BOS,3
5941.0,360.0,113.0,XE,TUL,ORD,5
4309.0,745.0,104.0,9E,DTW,CID,7
7043.0,1120.0,176.0,OO,DEN,MFR,6
242.0,1265.0,107.0,FL,ATL,PBI,4
5396.0,1076.0,93.0,EV,GNV,ATL,7
1035.0,595.0,182.0,DL,DTW,RSW,2
2787.0,425.0,77.0,DL,FAR,MSP,4
1505.0,1035.0,190.0,AA,DFW,SAN,4
1098.0,715.0,155.0,WN,MCO,BUF,1
1381.0,655.0,100.0,WN,BWI,DTW,4
1597.0,1020.0,285.0,WN,CMH,LAS,5
406.0,845.0,309.0,B6,SAN,BOS,2
1304.0,460.0,98.0,DL,STL,MSP,5
690.0,965.0,175.0,CO,SLC,IAH,7
6539.0,1361.0,121.0,OO,SFO,GEG,5
4714.0,385.0,85.0,OO,CPR,SLC,3
1844.0,830.0,265.0,AA,LAS,MIA,5
1363.0,1130.0,230.0,WN,STL,LAS,7
1491.0,1109.0,126.0,US,EWR,CLT,7
6407.0,445.0,204.0,OO,TUL,LAX,5
378.0,695.0,150.0,WN,BWI,TPA,4
796.0,405.0,114.0,FL,STL,ATL,6
2500.0,771.0,114.0,XE,ELP,IAH,3
981.0,420.0,158.0,US,MSP,CLT,4
762.0,400.0,70.0,CO,MSY,IAH,5
951.0,1210.0,155.0,FL,BWI,FLL,4
2705.0,1210.0,80.0,WN,BWI,CMH,2
765.0,1230.0,115.0,WN,MDW,RDU,1
6376.0,956.0,72.0,OO,RAP,DEN,4
81.0,899.0,192.0,B6,JFK,FLL,1
1722.0,951.0,117.0,DL,DTW,BOS,7
1274.0,890.0,175.0,AA,SNA,DFW,2
467.0,810.0,155.0,AS,LAX,SEA,5
744.0,503.0,227.0,UA,DEN,BOS,3
944.0,600.0,60.0,WN,HRL,HOU,1
581.0,405.0,159.0,AS,SNA,PDX,5
2098.0,670.0,62.0,XE,CRP,IAH,7
2473.0,920.0,200.0,AA,MIA,DFW,5
4671.0,1125.0,145.0,MQ,ATL,LGA,6
574.0,1100.0,130.0,AA,DFW,JAX,7
5342.0,950.0,85.0,EV,EVV,ATL,5
194.0,769.0,57.0,UA,EGE,DEN,6
4101.0,779.0,101.0,9E,FNT,MSP,3
46.0,638.0,142.0,B6,MCO,JFK,5
647.0,1260.0,255.0,AA,STL,LAX,7
917.0,990.0,170.0,B6,JFK,ORD,5
6253.0,415.0,90.0,OO,DLH,ORD,6
1321.0,380.0,89.0,B6,BOS,BWI,2
169.0,1110.0,85.0,WN,OMA,MDW,4
7081.0,873.0,86.0,EV,DAY,IAD,5
1850.0,1020.0,112.0,US,PBI,CLT,3
429.0,360.0,75.0,FL,PNS,ATL,4
4113.0,835.0,85.0,MQ,CMH,ORD,4
9.0,700.0,159.0,FL,MCO,SJU,4
7043.0,1109.0,170.0,OO,DEN,MFR,2
303.0,535.0,37.0,HA,HNL,LIH,3
170.0,465.0,108.0,F9,TUS,DEN,3
948.0,1189.0,97.0,US,CLT,CLE,5
272.0,850.0,70.0,WN,SAN,TUS,4
738.0,750.0,212.0,CO,IAH,SAN,1
5580.0,980.0,95.0,EV,STL,ATL,1
988.0,390.0,107.0,UA,OKC,DEN,1
1235.0,365.0,125.0,B6,BOS,RDU,5
1787.0,875.0,124.0,US,CLT,MSY,7
5152.0,1155.0,61.0,EV,ATL,AGS,7
287.0,1060.0,117.0,US,PHX,SJC,2
5377.0,745.0,113.0,EV,MLI,ATL,3
491.0,491.0,128.0,UA,DEN,PHX,7
1289.0,605.0,105.0,WN,SMF,PHX,1
880.0,855.0,280.0,WN,DTW,PHX,2
988.0,379.0,127.0,UA,DSM,DEN,1
3918.0,709.0,116.0,9E,SAT,MEM,4
778.0,1409.0,293.0,B6,LAS,BOS,5
3695.0,625.0,60.0,9E,DTW,CLE,6
3867.0,475.0,95.0,MQ,DTW,ORD,3
1484.0,598.0,157.0,FL,MCO,DTW,5
1721.0,510.0,85.0,WN,SLC,LAS,5
1327.0,1300.0,101.0,DL,DTW,BDL,4
6284.0,1344.0,59.0,OO,LAX,IYK,4
1916.0,790.0,174.0,DL,DEN,ATL,3
956.0,712.0,144.0,UA,DEN,ORD,4
483.0,1026.0,164.0,UA,BDL,ORD,4
8.0,485.0,197.0,FL,SJU,MCO,1
2426.0,660.0,127.0,XE,ORD,EWR,5
5185.0,801.0,78.0,EV,ATL,SDF,2
1501.0,435.0,190.0,DL,BOS,ATL,2
3983.0,725.0,58.0,9E,DTW,CMH,7
3066.0,615.0,50.0,MQ,SAN,LAX,3
2370.0,1079.0,190.0,DL,LGA,PBI,1
2171.0,840.0,97.0,DL,SLC,PHX,1
809.0,450.0,90.0,WN,PHL,RDU,3
1240.0,1218.0,82.0,DL,ATL,SDF,7
1046.0,600.0,200.0,WN,SJC,AUS,1
468.0,705.0,179.0,B6,RSW,BOS,4
2923.0,425.0,203.0,DL,MSP,MCO,3
4947.0,720.0,83.0,EV,BHM,ATL,5
1994.0,485.0,279.0,DL,PHX,JFK,4
1921.0,460.0,90.0,WN,DAL,BHM,1
5582.0,745.0,78.0,EV,ATL,MOB,3
931.0,1116.0,83.0,UA,SFO,LAX,6
2762.0,480.0,54.0,YV,TUS,PHX,6
258.0,495.0,219.0,DL,SFO,MSP,5
785.0,1305.0,75.0,AA,DFW,MSY,7
2885.0,1170.0,83.0,DL,MKE,MSP,3
835.0,420.0,173.0,UA,BOS,ORD,7
2861.0,1065.0,60.0,YV,PHX,FLG,4
1293.0,982.0,106.0,B6,BOS,PIT,2
6680.0,605.0,113.0,OH,DTW,GSO,2
175.0,620.0,100.0,FL,ATL,RSW,6
276.0,1260.0,147.0,FL,ATL,BOS,7
5355.0,1300.0,90.0,EV,DTW,ROA,7
1718.0,555.0,138.0,CO,MCO,CLE,6
1802.0,670.0,255.0,WN,MCO,ABQ,7
5975.0,501.0,94.0,XE,ORD,SGF,3
3653.0,705.0,155.0,MQ,MIA,SDF,2
2332.0,750.0,115.0,AA,ORD,PHL,5
2984.0,1355.0,120.0,YV,PHX,SAT,1
254.0,740.0,270.0,CO,SFO,CLE,4
3755.0,1220.0,80.0,MQ,ORD,DTW,7
799.0,360.0,80.0,WN,LAX,SFO,4
1938.0,715.0,60.0,AA,MIA,TPA,2
1950.0,945.0,143.0,US,DFW,CLT,1
1808.0,1130.0,116.0,DL,DEN,MSP,3
1762.0,935.0,125.0,AA,MIA,ATL,6
2167.0,540.0,78.0,US,LGA,DCA,5
325.0,475.0,81.0,DL,IND,DTW,6
2964.0,615.0,115.0,DL,DTW,CLT,1
1.0,540.0,350.0,HA,LAX,HNL,1
1817.0,1235.0,380.0,AA,MIA,SFO,7
2871.0,1150.0,155.0,WN,ABQ,OAK,2
1090.0,670.0,350.0,WN,ALB,LAS,6
1764.0,1077.0,74.0,US,CLT,DCA,4
1356.0,665.0,165.0,AA,DFW,IAD,5
360.0,661.0,109.0,UA,ORD,IAD,6
3707.0,1175.0,110.0,9E,MEM,IAH,4
6699.0,1000.0,102.0,OO,DEN,ELP,6
3388.0,975.0,155.0,MQ,TYS,DFW,3
2414.0,670.0,133.0,XE,MSY,CLE,5
4597.0,435.0,97.0,OO,DEN,SLC,5
671.0,1022.0,239.0,F9,MCO,DEN,2
3836.0,530.0,215.0,WN,MDW,SLC,2
1887.0,1055.0,194.0,DL,PWM,ATL,6
952.0,589.0,252.0,UA,PHX,IAD,6
1507.0,730.0,256.0,DL,ATL,SLC,3
379.0,499.0,147.0,UA,IAD,MCO,2
6470.0,560.0,91.0,OH,CVG,CLT,7
796.0,1095.0,205.0,WN,LAS,MDW,2
7277.0,835.0,110.0,YV,ATL,IAD,2
27.0,485.0,370.0,HA,SEA,HNL,7
1103.0,530.0,140.0,WN,LAS,PDX,4
2064.0,810.0,120.0,XE,IND,EWR,3
6956.0,933.0,134.0,OO,FAT,DEN,3
3066.0,615.0,50.0,MQ,SAN,LAX,7
3529.0,910.0,135.0,MQ,DFW,MKE,5
2528.0,804.0,104.0,DL,SRQ,ATL,6
4052.0,525.0,116.0,9E,MEM,ORD,3
6238.0,1236.0,77.0,OO,LAS,FAT,4
2419.0,579.0,121.0,XE,IAH,ELP,7
6543.0,719.0,173.0,OH,LGA,BHM,2
2018.0,640.0,75.0,WN,BWI,MHT,5
2189.0,980.0,120.0,DL,PHL,DTW,4
1278.0,402.0,93.0,B6,RIC,BOS,3
1991.0,590.0,100.0,DL,ATL,TPA,7
1017.0,1005.0,120.0,DL,ATL,MKE,7
1311.0,955.0,194.0,DL,DTW,DEN,6
863.0,585.0,70.0,WN,OKC,MCI,4
2716.0,895.0,110.0,MQ,DFW,EVV,4
700.0,653.0,171.0,CO,FLL,EWR,1
698.0,767.0,168.0,DL,BDL,ATL,3
1181.0,795.0,175.0,WN,HOU,PHX,4
6631.0,695.0,50.0,OO,MKE,ORD,4
1937.0,435.0,101.0,US,BOS,PHL,5
5105.0,530.0,148.0,EV,JAX,DTW,3
2839.0,419.0,135.0,DL,DCA,ATL,1
6295.0,360.0,123.0,OO,MSO,DEN,4
1586.0,1135.0,137.0,CO,IAH,MCO,1
1601.0,420.0,149.0,FL,DFW,MCO,1
5181.0,615.0,110.0,EV,ATL,MLU,5
2600.0,720.0,125.0,WN,ORF,BNA,5
598.0,1145.0,139.0,CO,DEN,IAH,4
292.0,405.0,174.0,CO,EWR,MCO,2
6633.0,1290.0,123.0,OO,DEN,TUS,6
2460.0,772.0,128.0,DL,ATL,ROC,5
5345.0,1305.0,113.0,EV,ATL,SHV,5
1489.0,740.0,125.0,DL,MKE,ATL,7
1106.0,740.0,100.0,WN,OAK,PDX,4
2671.0,1052.0,110.0,YV,CLT,MEM,7
7755.0,546.0,74.0,OO,CDC,SLC,3
8.0,550.0,313.0,AS,SEA,EWR,3
2449.0,450.0,240.0,DL,BNA,SLC,6
6470.0,560.0,97.0,OH,CVG,CLT,4
1005.0,853.0,32.0,YV,OGG,HNL,4
8.0,480.0,55.0,WN,HOU,DAL,3
3733.0,725.0,140.0,9E,ATL,IAH,4
450.0,1007.0,98.0,FL,ATL,MSY,3
739.0,1439.0,223.0,B6,JFK,PSE,5
1190.0,775.0,106.0,US,MSY,CLT,3
2852.0,460.0,95.0,MQ,SGF,DFW,1
852.0,1005.0,85.0,WN,PHX,BUR,5
2406.0,635.0,80.0,WN,MDW,BNA,6
143.0,375.0,146.0,F9,HOU,DEN,1
4240.0,410.0,65.0,MQ,SPI,ORD,1
5555.0,1076.0,92.0,EV,LEX,ATL,7
2404.0,540.0,65.0,AA,LAS,LAX,3
1846.0,1140.0,150.0,WN,DEN,BNA,3
773.0,495.0,230.0,FL,LAS,ATL,3
1033.0,1025.0,132.0,US,BDL,CLT,2
69.0,1045.0,115.0,DL,ATL,MIA,5
1492.0,1120.0,140.0,AA,DFW,MCO,3
540.0,480.0,138.0,US,PHX,DFW,4
1728.0,1105.0,173.0,CO,IAH,TUS,5
1016.0,1055.0,60.0,WN,HOU,HRL,2
1649.0,1045.0,144.0,US,DCA,TPA,3
2662.0,770.0,111.0,YV,STL,CLT,7
491.0,491.0,128.0,UA,DEN,PHX,5
6273.0,705.0,71.0,OO,GEG,SEA,6
5152.0,1155.0,61.0,EV,ATL,AGS,4
5166.0,560.0,74.0,EV,MEM,SHV,5
1255.0,740.0,136.0,FL,TPA,IND,7
6865.0,1114.0,138.0,OO,DEN,FCA,3
177.0,789.0,93.0,FL,ATL,RSW,5
7125.0,760.0,69.0,EV,IAD,BUF,1
3041.0,600.0,40.0,MQ,LAX,SAN,2
112.0,380.0,100.0,WN,OKC,DEN,2
155.0,1255.0,70.0,WN,SAN,LAS,4
1539.0,960.0,124.0,DL,DCA,ATL,7
1016.0,669.0,210.0,FL,BOS,MCO,1
5204.0,902.0,70.0,EV,TLH,ATL,3
1054.0,695.0,178.0,CO,EWR,PBI,3
7065.0,1020.0,87.0,EV,IAD,DAY,3
445.0,1230.0,199.0,B6,BOS,TPA,3
647.0,1005.0,169.0,CO,ORD,IAH,1
4206.0,540.0,104.0,9E,MEM,CMH,1
4005.0,960.0,130.0,9E,ATL,TUL,3
1425.0,1105.0,130.0,WN,BNA,FLL,7
3606.0,590.0,130.0,MQ,ATL,MIA,5
543.0,600.0,265.0,AA,ORD,PSP,2
1087.0,1310.0,118.0,B6,JFK,CLT,4
1253.0,840.0,101.0,B6,BOS,IAD,3
6347.0,626.0,96.0,OO,BZN,DEN,6
752.0,995.0,116.0,FL,HSV,BWI,1
2509.0,920.0,191.0,DL,DTW,DFW,5
2641.0,525.0,76.0,YV,PHX,ONT,7
2885.0,645.0,80.0,MQ,MLU,DFW,2
307.0,660.0,70.0,WN,LAS,LAX,4
1048.0,1050.0,105.0,DL,DTW,RDU,2
3911.0,892.0,73.0,9E,GRB,MSP,1
3934.0,835.0,155.0,WN,TPA,PHL,4
2881.0,750.0,95.0,YV,SBP,PHX,5
3116.0,838.0,131.0,XE,EWR,IND,1
4843.0,905.0,84.0,OO,SLC,HLN,1
2464.0,615.0,107.0,DL,MSP,DTW,5
5387.0,590.0,64.0,EV,ATL,GSP,5
1412.0,1260.0,175.0,AA,MIA,JFK,3
1740.0,650.0,83.0,DL,LAS,SLC,4
2197.0,1035.0,92.0,XE,CLE,MSN,2
7307.0,863.0,107.0,YV,BTV,IAD,7
3064.0,1195.0,45.0,MQ,SAN,LAX,3
2628.0,500.0,162.0,XE,SAV,IAH,3
2903.0,500.0,160.0,WN,SAN,AUS,7
3315.0,400.0,80.0,MQ,DFW,JAN,7
527.0,420.0,160.0,AS,BUR,SEA,6
1048.0,1100.0,118.0,US,CLT,DTW,2
5920.0,907.0,96.0,XE,FSD,ORD,1
1094.0,1135.0,165.0,DL,ATL,MSP,4
348.0,851.0,44.0,HA,HNL,KOA,1
4020.0,740.0,125.0,MQ,ROC,ORD,2
411.0,840.0,95.0,WN,LAS,SFO,3
2614.0,1280.0,99.0,YV,CLT,EWR,2
6926.0,410.0,70.0,OO,LAS,LAX,5
4616.0,940.0,100.0,OO,MSP,SDF,4
32.0,805.0,77.0,B6,JFK,ROC,5
1588.0,590.0,122.0,US,CLT,PVD,7
1822.0,695.0,122.0,US,CLT,BOS,1
2289.0,1100.0,130.0,XE,IAH,ELP,5
4689.0,1298.0,100.0,OO,SLC,ABQ,3
2493.0,578.0,112.0,DL,RIC,ATL,1
4332.0,925.0,110.0,MQ,ORD,SYR,1
3811.0,1240.0,58.0,9E,CVG,TYS,4
3067.0,547.0,93.0,XE,EWR,DCA,3
851.0,935.0,65.0,WN,LAS,LAX,4
270.0,500.0,330.0,AA,HNL,LAX,7
2334.0,777.0,113.0,DL,SFO,SLC,5
7017.0,360.0,90.0,OO,ORD,MCI,3
2256.0,715.0,105.0,XE,AVL,EWR,7
4470.0,912.0,66.0,OO,FAR,MSP,4
6926.0,410.0,70.0,OO,LAS,LAX,4
2734.0,350.0,50.0,MQ,ABI,DFW,1
2771.0,930.0,110.0,MQ,DFW,VPS,1
7102.0,1001.0,84.0,EV,LGA,IAD,6
253.0,1125.0,161.0,UA,ORD,DEN,5
3798.0,1170.0,190.0,MQ,ORD,ABQ,7
7068.0,1171.0,80.0,EV,GSP,IAD,3
1950.0,1230.0,130.0,WN,MDW,PVD,4
2.0,1150.0,455.0,CO,HNL,IAH,4
